   0.18780629   0.19039354
   0.14671232   0.23121443
   0.26999424   0.10875175
   0.10561834   0.27203533
   0.07716970   0.34020709
   0.04872106   0.40837886
   0.02027241   0.47655062
  -0.00817623   0.54472238
  -0.03458082   0.60171355
  -0.06098540   0.65870472
  -0.08738999   0.71569589
  -0.11379457   0.77268705
  -0.14784593   0.82951529
  -0.18189729   0.88634353
  -0.21594864   0.94317176
  -0.27844864   0.94317176
  -0.34094864   0.94317176
  -0.40344864   0.94317176
  -0.46594864   0.94317176
  -0.51988243   0.95663259
  -0.56250000   1.00000000
  -0.87500000  -1.00000000
  -0.83265261  -0.95719421
  -0.79030522  -0.91438842
  -0.74795783  -0.87158263
  -0.70561044  -0.82877684
  -0.66326305  -0.78597105
  -0.62091566  -0.74316526
  -0.56704647  -0.72967353
  -0.51317727  -0.71618181
  -0.45930808  -0.70269008
  -0.40543888  -0.68919836
  -0.35156969  -0.67570663
  -0.29770049  -0.66221491
  -0.23520049  -0.66221491
  -0.17270049  -0.66221491
  -0.11721535  -0.66206000
  -0.06173020  -0.66190509
  -0.00624505  -0.66175018
   0.02045668  -0.60529775
   0.04715842  -0.54884533
   0.07594183  -0.48014284
   0.10472525  -0.41144036
   0.13350866  -0.34273787
   0.17421809  -0.30219365
   0.21492751  -0.26164943
   0.25563693  -0.22110521
   0.29634635  -0.18056098
   0.33714318  -0.08482547
   0.33723059  -0.02963418
   0.33731799   0.02555711
   0.33740540   0.08074840
   0.33705578  -0.14001676
   0.29639883   0.17676058
   0.25530485   0.21758148
   0.21421088   0.25840237
   0.17311690   0.29922327
   0.33749281   0.13593969
   0.13202293   0.34004416
   0.10357428   0.40821593
   0.07512564   0.47638769
   0.04667700   0.54455945
   0.02027241   0.60155062
  -0.00613217   0.65854179
  -0.03253676   0.71553296
  -0.05894134   0.77252412
  -0.08534593   0.82951529
  -0.11939729   0.88634353
  -0.15344864   0.94317176
  -0.18750000   1.00000000
  -0.25000000   1.00000000
  -0.31250000   1.00000000
  -0.37500000   1.00000000
  -0.43750000   1.00000000
  -0.50000000   1.00000000
  -0.81250000  -1.00000000
  -0.77015261  -0.95719421
  -0.72780522  -0.91438842
  -0.68545783  -0.87158263
  -0.64311044  -0.82877684
  -0.60076305  -0.78597105
